configuration,ground_truth,image,PSNR_norm,SSIM_norm,MSSSIM_norm,IWSSIM_norm,VIF_norm,FSIM_norm,GMSD_norm,MSGMSD_norm,HAARPSI_norm,UQI_norm,S3IM_norm,TV_norm,BRISQUE_norm,CLIP-IQA_norm
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA5,0.21800851187353773,0.4770182465160968,0.7778885441385386,0.6702722587471602,0.25696178785289125,0.4469183883460179,0.6218259736,0.6300668631,0.5367980296384979,0.5575740794196874,0.4705143290840217,0.8755833209,0.8534443663,0.0692180214939681
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA6,0.31826707227488393,0.8628300002212975,0.9542576813084399,0.8573093898794935,0.3865183259992502,0.6523188187758296,0.841993051,0.8392177005,0.7529536507690309,1.0,0.8672231146645579,0.9697137998,0.8447651352,0.08541087334380368
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA_GT,0.3844081608667915,0.9529951410131712,0.9880928886965266,0.9609903719063047,0.46577259915487484,0.7131722439487127,0.9180926959,0.9154794941,0.8663645062908395,0.0,0.9550077116706464,1.0,0.0,0.13174116121450755
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9169938445,0.8776283693,1.0
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344814529,0.0
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA3,0.06300425033876138,0.20388596740860854,0.4060246278820247,0.3917789858095795,0.12690078443711036,0.3986030632318004,0.2310919292,0.2429364217,0.220890213050165,0.14065824344740166,0.20095771554456582,0.3564652424,0.5554453589,0.022963621398843125
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA4,0.1623818676656562,0.5480771448997771,0.7487376460296598,0.7228482153233494,0.27823364181160165,0.7581410939208555,0.5679264199,0.5717196794,0.524772967310362,0.4246264789645518,0.551144049346523,0.754007706,0.7219695729,0.794184576118075
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA6,0.1892829633649419,0.6193090421594162,0.815184523880208,0.7752552018366551,0.2592799328712538,0.7950987686410977,0.6268993875,0.6258219593,0.5512564970697216,0.3031810732053385,0.6369389893462417,0.8816102111,1.0,0.7668599816696188
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA7,0.21808606368426736,0.6134081223285097,0.8766940796461798,0.8597783106141884,0.36447620409230747,0.8310367282836614,0.6866844274,0.6935119738,0.6638971676436808,0.23237822125804738,0.6285178897128276,0.9383581559,0.3916140833,0.25679845729430995
scene_5004,BMPIPhantom_Rf_101922_174436 PA5,BMPIPhantom_Rf_101922_174436 PA_GT,0.20405863854838732,0.5645150785304408,0.8536552286470788,0.8327362433867823,0.3258950525202317,0.785970069940822,0.6368403569,0.6475221139,0.6157227273232115,0.1958507190765814,0.580423931711704,1.0,0.0,0.2756298042420936
scene_5100,Wrist 4,Wrist 4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.393963022,0.8083844125,0.12339963233907092
scene_5100,Wrist 4,Wrist 1,0.04699698802803786,0.23125406563646042,0.3246734953815531,0.2503208494180562,0.004717657942885388,0.0,0.2139381114,0.2140286413,0.1804305635303632,0.22845816295021557,0.21532634965480266,0.9408906888,0.8390264533,1.0
scene_5100,Wrist 4,Wrist 2,0.017474890939057564,0.0,0.07193529319153309,0.06793617303481377,0.0,0.3927814691960131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22147324929707538
scene_5100,Wrist 4,Wrist 3,0.029936802465172333,0.2540806626410276,0.2991413386320772,0.2225161100480584,0.008637987500874616,0.1598627683546241,0.2408365462,0.2250995408,0.20675540667205314,0.30962463652774347,0.2368039361468028,0.6465018899,1.0,0.6012586471182071
scene_5100,Wrist 4,Wrist 5,0.0,0.1068132403093868,0.0,0.0,4.306573465708145e-05,0.3952984343174808,0.2170717882,0.2003777788,0.220377208360841,0.37616392082114525,0.10419191748353263,0.0,0.9729292383,0.0
scene_5101,Radial 3,Radial 3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4436650106,0.9236241118,0.0
scene_5101,Radial 3,Radial 1,0.02562286227409988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
scene_5101,Radial 3,Radial 2,0.09003146526684241,0.2292098546654124,0.19652778707033797,0.22871412563657914,0.02778232155613244,0.7371621935006175,0.3187748706,0.3048717507,0.31670321961421327,0.5024568033551752,0.1973675990268079,0.6392422708,0.9083363887,0.4819256136924943
scene_5101,Radial 3,Radial 4,0.08798282430054644,0.22360980727895524,0.11322619111211915,0.18292879464465092,0.02258686986956324,0.6984823218014055,0.3288746691,0.3058760955,0.3194415751537038,0.6815049883916426,0.1895112160498713,0.4537075284,0.9631109133,0.6395951785875009
scene_5101,Radial 3,Radial 5,0.10843645350935718,0.5857334102929174,0.6031908206340757,0.6221689724595407,0.16591517155879984,0.8782040056434626,0.4359507947,0.4093846811,0.42078296177113805,0.7710056474437338,0.5808826127905576,0.2655965,0.9181418975,0.13533391629493333
scene_5101,Radial 3,Radial 6,0.0,0.2554759047231426,0.20509425278037086,0.3104271749998657,0.05893380640701087,0.7679913551928764,0.2140882068,0.1677203439,0.27168744951902507,0.46343034300479674,0.24745677016808404,0.0,1.0,0.025333602628942943
scene_5102,Finger 2,Finger 2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3216330866,0.8690472975,0.4290479633333578
scene_5102,Finger 2,Finger 1,0.10283640873380928,0.2452993764662659,0.2109242338390901,0.17705998659864722,0.1081555418737925,0.21393889424918158,0.0,0.02431601313,0.03089291709243314,0.0,0.24617955147082876,0.6751924333,0.0,1.0
scene_5102,Finger 2,Finger 3,0.0711099775617097,0.17896550286549964,0.33500727025023674,0.30139852727432154,0.08456082805628531,0.37938759263549093,0.2481939071,0.2192927321,0.15884266298458585,0.29233975832346415,0.1742249983146972,0.2604514435,0.8875673318,0.2030428647728334
scene_5102,Finger 2,Finger 4,0.04511097848796478,0.0901041180890959,0.1926628437772454,0.1678867760279048,0.0444206917242324,0.23744775082995837,0.1708009607,0.1365203072,0.09296627490673047,0.22918036937976208,0.08686755123831645,0.1980063907,0.919703989,0.06174529267224233
scene_5102,Finger 2,Finger 5,0.0,0.0,0.0,0.0,0.02251359536852272,0.0,0.03804303539,0.0,0.0,0.13610362048578012,0.0,0.0,1.0,0.20618599421610567
scene_5102,Finger 2,Finger 6,0.09426648724098317,0.32310102391366013,0.303866148463925,0.16006372784923514,0.0,0.28808424004673755,0.201368063,0.181512821,0.03345750641798394,0.37877249149232506,0.3124383403155585,1.0,0.5462058072,0.0
scene_6000,Liver_1 54-80,Liver_1 54-80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3239412843,0.4799598034,0.0
scene_6000,Liver_1 54-80,Liver_1 51-80,0.15985794822803642,0.35842745679167093,0.44640400566695787,0.2414118722736281,0.0,0.0,0.5686339711,0.5135858506,0.4528826054031429,0.7214704200435155,0.372554131894342,1.0,0.0,0.49631001592102986
scene_6000,Liver_1 54-80,Liver_1 56-80,0.11974588614739659,0.4576825103052789,0.5609244697809558,0.40611918824108134,0.6641392444525003,0.3625736693150725,0.4138812557,0.4020445498,0.47058674568227393,0.0,0.44410368567649067,0.0,0.7157603752,0.048353624673720876
scene_6000,Liver_1 54-80,Liver_1 59-80,0.0,0.0,0.0,0.0,0.37322318261197684,0.34622237962214053,0.0,0.0,0.0,0.9999999999958624,0.0,0.04310025232,1.0,1.0
scene_6001,Bladder 56-80,Bladder 56-80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973989591343385,1.0,0.4772188845,0.5847219842,0.6517408783939008
scene_6001,Bladder 56-80,Bladder 50-80,0.0012572794180762859,0.33297405360733007,0.4348769436528591,0.1304287750997563,0.0,0.0,0.01126511719,0.0,0.0,1.0,0.32407987747679157,1.0,0.0,0.9492244825006022
scene_6001,Bladder 56-80,Bladder 53-80,0.04937675781951212,0.44011979018356673,0.5019583072178494,0.18324307420584043,0.07925862257509654,0.11260428794955053,0.1816932369,0.1660182708,0.13336843931427222,0.0,0.43982865397572174,0.7208184971,0.1327303887,1.0
scene_6001,Bladder 56-80,Bladder 59-80,0.0,0.0,0.0,0.0,0.2635238614821579,0.29708452934701796,0.0,0.01895439058,0.1488533001167143,0.9988329659909836,0.0,0.0,1.0,0.0
scene_6002,Brain 56-80,Brain 56-80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8748157225148375,1.0,0.2412130285,0.766884217,0.20608484890787054
scene_6002,Brain 56-80,Brain 51-80,0.043324966402972134,0.0,0.0,0.0,0.0,0.053345083631026746,0.0,0.0,0.0,0.8734225032323667,0.0,1.0,0.0,0.7241797649916044
scene_6002,Brain 56-80,Brain 54-80,0.09834220639267495,0.2527873573566758,0.38269170314029705,0.34732849840866276,0.26045280463445947,0.0,0.3647838499,0.3354049635,0.3385865687027359,1.0,0.22932743470730413,0.6694354298,0.3612705095,1.0
scene_6002,Brain 56-80,Brain-59-80,0.0,0.20807063444255175,0.3879759893226254,0.3800058884304942,0.806401453781915,0.39467239440618496,0.2847095336,0.2901984836,0.4117427669291847,0.0,0.0565789434265732,0.0,1.0,0.0
scene_6003,Hindlimb 56-80,Hindlimb 56-80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1518593915892245e-12,1.0,0.06297210448,0.8488567939,0.05447047524422383
scene_6003,Hindlimb 56-80,Hindlimb 49-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011588916610549653,0.0,1.0,0.0,1.0
scene_6003,Hindlimb 56-80,Hindlimb 53-80,0.07045005177469114,0.3485131704917874,0.5422053266284447,0.5140012606810815,0.3894126913125648,0.17066982438246278,0.4031758287,0.4185150441,0.49025926194580227,1.0,0.33768473244037595,0.4045170417,0.5470208664,0.5317666720041714
scene_6003,Hindlimb 56-80,Hindlimb 59-80,0.09354743617043498,0.6216068011882144,0.7790724833481297,0.7332940969596243,0.7688732166545341,0.6196350299094063,0.4863719837,0.5484627745,0.6780348640154088,0.0,0.5836164350964304,0.0,1.0,0.0
scene_6004,Kidneys 900nm 56-80,Kidneys 900nm 56-80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002241843391387124,1.0,0.1309169367,0.7756464169,0.0
scene_6004,Kidneys 900nm 56-80,Kidneys 900nm 53-80,0.20570126688151946,0.6884237384413928,0.7957747903407334,0.7137763266204192,0.5450433344493016,0.2586676759788612,0.6956707626,0.7327739154,0.7642219181919145,1.0,0.6423827579304853,0.3072165023,0.6176171559,0.29146229625316344
scene_6004,Kidneys 900nm 56-80,Kidneys 900nm 59-80,0.0,0.14853968076854782,0.3363099674525319,0.348242338657244,0.6866088800681323,0.39801217179710696,0.0,0.114395025,0.254876597466027,0.0024854581256812734,0.09558113248444766,0.0,1.0,0.278785137601673
scene_6004,Kidneys 900nm 56-80,Kidneys cross section -50-80,0.06628259251731,0.0,0.0,0.0,0.0,0.0,0.09323949213,0.0,0.0,0.0,0.0,1.0,0.0,1.0
